Equipamento;Data/Hora;Codigo Frente (Digitada);Corte Base Automatico/Manual;Descricao Equipamento;Estado;Estado Operacional;Esteira Ligada;Grupo;Grupo Operacao;Horimetro;Implemento Ligado;Latitude;Longitude;Motor Ligado;Operacao;Operador;Pressao de Corte;RPM Extrator;RPM Motor;RTK;Tipo de Equipamento;Trabalhando Frente Dividida;Trabalhando em Fila;Velocidade;Implemento;Tipo Comunicacao
6129;17/03/2025 17:46:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586770375569674;-50,87378184000653;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 17:47:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586770375569674;-50,87378184000653;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 17:48:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58677355448406;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 17:49:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58677355448406;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 17:50:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586770375569674;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 17:51:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586770375569674;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 17:52:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586770375569674;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 17:53:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586770375569674;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 17:54:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586770375569674;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 17:55:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58677355448406;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 17:56:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586776733398448;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 17:57:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58677991231284;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 17:58:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58677991231284;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 17:59:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58677991231284;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:00:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586783091227225;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:01:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586786270141612;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:02:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586789449056003;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:03:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586789449056003;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:04:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586789449056003;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:05:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58679262797039;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:06:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58679262797039;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:07:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58679262797039;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:08:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58679262797039;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:09:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586795806884776;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:10:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586798985799167;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:11:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58680534362794;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:12:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58680534362794;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:13:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586811701456718;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:14:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58680852254233;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:15:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58680852254233;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:16:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58680852254233;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:17:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58680852254233;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:18:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58680534362794;-50,873769124348975;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:19:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58680534362794;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:20:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58680534362794;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:21:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58680852254233;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:22:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586811701456718;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:23:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586811701456718;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:24:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586811701456718;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:25:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586811701456718;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:26:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586811701456718;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:27:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586811701456718;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:28:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586818059285495;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:29:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682441711427;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:30:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682759602866;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:31:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682441711427;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:32:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682123819988;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:33:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682441711427;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:34:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682759602866;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:35:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682759602866;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:36:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682759602866;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:37:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682759602866;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:38:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682759602866;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:39:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586830774943046;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:40:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682759602866;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:41:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682759602866;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:42:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682759602866;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:43:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58682759602866;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:44:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586833953857433;-50,8737627665202;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:45:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586833953857433;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:46:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586833953857433;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:47:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586833953857433;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:48:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586833953857433;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:49:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586833953857433;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:50:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586833953857433;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:51:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58684031168621;-50,87375640869142;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:52:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586843490600597;-50,87374369303387;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:53:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58684031168621;-50,87374369303387;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:54:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58684031168621;-50,87374369303387;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:55:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58684031168621;-50,87374369303387;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:56:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586833953857433;-50,87374369303387;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:57:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586830774943046;-50,87374369303387;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:58:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586830774943046;-50,87374369303387;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 18:59:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586837132771823;-50,87374369303387;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 19:00:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586837132771823;-50,87374369303387;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 19:01:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,58684031168621;-50,87373733520509;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 19:02:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586833953857433;-50,87373733520509;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 19:03:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586833953857433;-50,87373733520509;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
6129;17/03/2025 19:04:57;null;null;Plantadora;PARADA;PARADA;null;PLANTADEIRA;Improdutiva;2501.45;null;-19,586833953857433;-50,87373097737632;Nao;ABASTECIMENTO DE CANA PLANTADEIRA;CARLOS DONIZETE STATUTI;null;null;0;Nao;TRATOR DE PNEU LEVE/MAG 100 ;null;null;0;null;GPRS
